city,zip,lat,lon
"Hamm (Westfalen)",59065,51.67423,7.81597999999997
"Hamm (Westfalen)",59063,51.67423,7.81597999999997
"Hamm (Westfalen)",59067,51.67423,7.81597999999997
"Hamm (Westfalen)",59069,51.67423,7.81597999999997
"Hamm (Westfalen)",59071,51.67423,7.81597999999997
"Hamm (Westfalen)",59073,51.67423,7.81597999999997
"Hamm (Westfalen)",59075,51.67423,7.81597999999997
"Hamm (Westfalen)",59077,51.67423,7.81597999999997
Ballrechten-Dottingen,79282,47.8583,7.69167
"Konnersreuth, Oberpfalz",95692,50.0167,12.2333
"Wellen bei Magdeburg",39167,52.14576,11.44253
"Günzach",87634,47.8167,10.45
Kammerstein,91126,49.3,10.9833
"Schönhausen, Mecklenburg",17337,53.55357,13.69928
Barbelroth,76889,49.0989,8.06917
"Söhlde",31185,52.189192740531,10.2322475238038
Peine,31224,52.3203686955316,10.2434337619018
Peine,31226,52.3203686955316,10.2434337619018
Peine,31228,52.3203686955316,10.2434337619018
"Dahlen, Sachsen",04774,51.3640741621165,12.9962663650513
"Obererbach bei Montabaur",56414,50.45,7.96667
"Schenkenberg bei Prenzlau",17291,53.36372,13.94798
Pfedelbach,74629,49.1781,9.505
Villmar,65606,50.3833,8.2
Westertimke,27412,53.23853,9.13184000000001
"Burgdorf bei Salzgitter",38272,52.1440458793642,10.2175295608521
Hungenroth,56281,50.1333,7.6
"Berlin Charlottenburg-Wilmersdorf",10585,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",10587,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",10589,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",10623,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",10625,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",10627,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",10629,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",10707,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",10709,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",10711,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",10713,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",10715,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",10717,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",10719,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",13627,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",14050,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",14052,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",14053,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",14055,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",14057,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",14059,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",14193,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",14195,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",14197,52.497058,13.29649
"Berlin Charlottenburg-Wilmersdorf",14199,52.497058,13.29649
"Bad Buchau",88422,48.0667,9.61667
Tarthun,39435,51.9234384212015,11.4791867089843
"Langendorf bei Weißenfels",06667,51.1833,11.9667
"Waldkirchen, Niederbayern",94065,48.7333,13.6
Seibersbach,55444,49.9667,7.71667
Radebeul,01445,51.1117214378571,13.649485015869
"Moos (Bodensee)",78345,47.7333,8.93333
"Pockau, Flöhatal",09509,50.7,13.2333
"Neufra, Hohenzollern",72419,48.2333,9.18333
Cuxhaven,27472,53.8618,8.69359
Cuxhaven,27474,53.8618,8.69359
Cuxhaven,27476,53.8618,8.69359
Cuxhaven,27478,53.8618,8.69359
"Hayn (Harz)",06536,51.56993,11.07939
Gornsdorf,09390,50.7,12.8833
Katzenelnbogen,56368,50.2833,7.976
"Rümpel",23843,53.78294,10.35188
Rechlin,17248,53.33184,12.72308
Hentern,54314,49.6167,6.7
Uelversheim,55278,49.81,8.28861
"Berlin Spandau",13581,52.5500945822244,13.2003562380982
"Berlin Spandau",13585,52.5500945822244,13.2003562380982
"Berlin Spandau",13587,52.5500945822244,13.2003562380982
"Berlin Spandau",13591,52.5500945822244,13.2003562380982
"Berlin Spandau",13597,52.5500945822244,13.2003562380982
"Berlin Spandau",13599,52.5500945822244,13.2003562380982
"Berlin Spandau",13629,52.5500945822244,13.2003562380982
"Berlin Spandau",14089,52.5500945822244,13.2003562380982
Geestgottberg,39615,52.9550676748109,11.7345016296387
Strausberg,15344,52.56751,13.87698
"Neuhof bei Hildesheim Wöllersheim",31195,51.98981,10.01593
"Höhndorf",24217,54.3713472684405,10.3707368433476
Liebstadt,01825,50.86102,13.85209
"Venusberg bei Zschopau",09430,50.7,13.0167
"Koldenbüttel",25840,54.3876945920903,9.06775169218127
Arnstadt,99310,50.8333,10.95
"Binswangen bei Dillingen an der Donau",86637,48.5667,10.65
"Binswangen bei Dillingen an der Donau",89432,48.5667,10.65
"Langhagen bei Güstrow Klaber",18279,53.72456,12.47006
"Lieberose Trebitz bei Beeskow",15868,52.03986,14.32872
Kasbach-Ohlenberg,53547,50.5833,7.26667
"Neustadt an der Waldnaab",92660,49.7314,12.1733
"Stuttgart Wangen",70327,48.7726,9.2426
"Neuhaus am Rennweg",98724,50.5167,11.15
"Einhaus bei Ratzeburg",23911,53.71399,10.73405
"Stemmen bei Rotenburg an der Wümme",27389,53.22468,9.55336
"Asendorf bei Bruchhausen-Vilsen",27330,52.77271,9.00443999999993
"Vaihingen an der Enz",71665,48.9333,8.96667
Teisnach,94244,49.0333,13.0
"Zehdenick Ribbeck",16792,53.02983,13.25832
"Lautenbach (Renchtal)",77794,48.5167,8.1
Germersheim,76726,49.2231,8.36389
Burgscheidungen,06636,51.2486568943222,11.6423980529785
"Jahrsdorf, Holstein",24594,54.0656195601616,9.63239754791738
"Herbrechtingen Asbach (Brenz)",89520,48.65,10.2166667
"Herbrechtingen Asbach (Brenz)",89522,48.65,10.2166667
"Gröde, Hallig Habel bei Oland, Hallig",25869,54.637175,8.766108
Pokrent,19205,53.64602,11.14379
Hockweiler,54316,49.7,6.68333
"Daleiden Falkenauel",54673,50.0667,6.16667
"Schwedt / Oder Niederfelde",16303,53.15321,14.24441
"Schwedt / Oder Niederfelde",16306,53.15321,14.24441
Lapitz,17217,53.5453,13.08919
"Häuslingen, Aller",27336,52.80896,9.39767000000006
Reinbek,21465,53.51072,10.24831
Malsburg-Marzell,79429,47.7333,7.70833
Ostrhauderfehn,26842,53.13332,7.62069999999994
Binde,29416,52.85507,11.38549
"Elxleben an der Gera",99189,51.05,10.95
"Schmogrow-Fehrow Fehrow",03096,51.8525,14.2478
Grande,22946,53.58243,10.3871799999999
Winkelbach,57644,50.65,7.73333
Lahnstein,56112,50.3,7.61667
Zeddenick,39291,52.13951,11.89869
"Gemünden (Felda)",35329,50.7,9.05
"Wiesbaden Rambach",65207,50.1166667,8.2666667
"Dombühl",91601,49.25,10.2833
"Münchehofe bei Königs Wusterhausen",15748,52.14729,13.83257
"Klixbüll",25899,54.7936302392,8.91007589101
Hanum,38489,52.68603,10.85673
"Petershausen, Oberbayern",85238,48.4,11.4667
Bissersheim,67281,49.5358,8.20417
"Ellenberg bei Birkenfeld",55765,49.65,7.15
Kuhstorf,19230,53.38558,11.24969
Beselich,65614,50.4583,8.14583
"Husby bei Flensburg",24975,54.7653488281,9.57612426877
Welschbillig,54298,49.85,6.56667
Egweil,85116,48.7833,11.2333
"Kleve, Dithmarschen Nordfeld Dithmarschen",25776,54.3369415814363,9.13056299233977
Wurmsham,84189,48.35,12.3333
Wettin,06198,51.5867833767884,11.8039542010498
"Herxheimweyher bei Landau",76863,49.1525,8.255
"Boden, Westerwald",56412,50.4667,7.85
"Theißen",06727,51.0833,12.1
Loitzendorf,94359,49.0833,12.65
Jesteburg,21266,53.31461,9.95568000000003
Billroda,06647,51.2,11.45
Martfeld,27327,52.87642,9.06273999999996
"Fischbeck (Elbe)",39524,52.53579,12.01852
"Tröbnitz",07646,50.8333,11.7333
Welcherath,53539,50.3167,6.96667
Welcherath,53518,50.3167,6.96667
Friedenfels,95688,49.8833,12.1167
"Bad Friedrichshall",74177,49.2292,9.20694
"Wusterhausen / Dosse Dessow",16845,52.89721,12.55532
Globig-Bleddin,06901,51.78953,12.74512
"Niedergörsdorf Zellendorf",14913,51.89311,13.06773
"Münchenbernsdorf",07589,50.8167,11.9333
"Grünow bei Prenzlau",17291,53.31614,13.94785
"Weilmünster",35789,50.4333,8.36667
"Heßdorf, Mittelfranken",91093,49.6333,10.9167
"Spremberg, Niederlausitz Schwarze Pumpe",03130,51.52203,14.33276
"Spremberg, Niederlausitz Schwarze Pumpe",03139,51.52203,14.33276
Kreuzau,52372,50.75,6.48333
"Breitengüßbach",96149,49.95,10.8667
Putbus,18581,54.3549,13.46666
Gaushorn,25782,54.1947086510896,9.2232829346712
"Lorch (Württemberg)",73547,48.8,9.68333
Obermarchtal,89611,48.2333,9.56667
Oberteuringen,88094,47.7167,9.46667
"Zinnowitz, Ostseebad",17454,54.06938,13.90637
Wischroda,06647,51.1667,11.55
Twieflingen,38388,52.1256,10.91743
"Kaperich Kölnische Höfe",56767,50.25,7.03333
"Niederer Fläming Hohenahlsdorf",14913,51.93013,13.12151
Sichau,39649,52.51416,11.2282299999999
Trierscheid,53520,50.35,6.81667
"Ramberg, Pfalz",76857,49.2603,8.00833
Doberlug-Kirchhain,03253,51.6263451769052,13.562923449707
Lengenbostel,27419,53.29938,9.50961000000007
"Bockhorst, Hümmling",26897,53.03542,7.57664999999997
"Kloster Lehnin Rädel",14797,52.28367,12.74781
"Beendorf bei Haldensleben",39343,52.2429211669476,11.0872954232789
Eulatal,04651,51.1,12.6333
"Kalkofen, Pfalz",67822,49.7333,7.83333
Diemelstadt,34474,51.47501,9.00898000000007
Villenbach,86637,48.5167,10.6167
Villenbach,89444,48.5167,10.6167
"Ludwigsfelde Genshagen",14974,52.31222,13.31518
Zwiesel,94227,49.0167,13.2333
"Lohme, Rügen Nipmerow",18551,54.56944,13.6079099999999
Niederaichbach,84100,48.6,12.3167
Offstein,67591,49.6061,8.23806
Nandlstadt,85405,48.5333,11.8
Vinningen,66957,49.1667,7.55
Kerkau,29416,52.78169,11.43141
Borrentin,17111,53.8098,12.9656600000001
"Bad Königshofen im Grabfeld",97631,50.3,10.4833
"Neuhofen, Pfalz",67141,49.4278,8.42472
"Herrenberg (im Gäu)",71083,48.59556,8.86746
"Becherbach bei Kirn",55608,49.75,7.5
"Limbach, Westerwald",57629,50.7,7.8
"Trier Biewer",54293,49.75,6.63333
Lehrberg,91611,49.3333,10.5167
"Gundelsheim (Württemberg)",74831,49.2844,9.16194
"Kröslin",17440,54.11731,13.7515100000001
Issum,47661,51.53792,6.42274999999995
Dichtelbach,55494,50.0,7.7
Gelbensande,18182,54.2035520152163,12.3036907196044
"Freudenberg (Baden)",97896,49.745,9.32917
"Bakum, Kreis Vechta",49456,52.74049,8.19327999999996
Ransbach-Baumbach,56235,50.4667,7.73333
"Egglham bei Aidenbach, Niederbayern",84385,48.5333,13.0667
Gauern,07580,50.7833,12.2
"Groß Polzin Konsages",17390,53.90266,13.61807
"Ried bei Mering",86510,48.3,11.05
Coppengrave,31091,51.98602,9.72438
Kirchscheidungen,06636,51.2440900415884,11.6575531005859
"Büchel bei Cochem",56823,50.1667,7.08333
"Küps",96328,50.2,11.2833
Weidingen,54636,50.0167,6.38333
Ladbergen,49549,52.1377832046373,7.74127119049069
"Oberuckersee Seehausen bei Prenzlau",17291,53.21341,13.87992
Kremmin,19300,53.2489,11.59664
"Hambach bei Diez",65582,50.4,7.98333
"Klein Vielen",17237,53.4527856347208,13.0308109100342
"Doberschütz Wöllnau",04838,51.5432937330132,12.703698777771
Hummeltal,95503,49.9,11.5167
"Röthenbach an der Pegnitz",90552,49.485,11.2475
Velten,16727,52.68944,13.17579
Kneitlingen,38170,52.17488,10.7621799999999
"Boßdorf",06895,51.98873,12.6849500000001
Neidenbach,54657,50.0915,6.5516
Gerolstein,54568,50.2167,6.66667
"Staufenberg, Hessen",35460,50.6667,8.71667
"Heiligenthal bei Hettstedt, Sachsen-Anhalt",06347,51.60879,11.63125
"Essenbach, Niederbayern",84051,48.6167,12.2167
Oppurg,07381,50.7167,11.65
Grevenkrug,24241,54.2133186047,10.0107620434
"Affalterbach (Württemberg)",71563,48.9167,9.31667
"Sorge, Harz",38875,51.6931114597791,10.6985578994751
Kriftel,65830,50.0833,8.48333
"Weißenborn / Erzgebirge",09600,50.8667,13.4167
Nettetal,41334,51.3122844578804,6.27630918518071
"Hausen ob Verena",78595,48.05,8.71667
Schwinkendorf,17139,53.64308,12.68474
Schwinkendorf,17194,53.64308,12.68474
"Blankenberg, Thüringen",07366,50.4,11.7167
Steinefrenz,56414,50.4667,7.93333
"Aichen, Schwaben",86479,48.2333,10.55
"Emmering, Kreis Fürstenfeldbruck Roggenstein bei München",82223,48.1833333,11.3166667
"Bismark (Altmark)",39629,52.66261,11.55201
Wegeleben,38828,51.88284,11.17088
"Mönchengladbach Wickrath",41189,51.1333333,6.4166667
"Schönecken",54614,50.1667,6.46667
"Aying Kaps, Gemeinde Aying",85655,47.9456715,11.8369102
"Brevörde",37647,51.9121468496109,9.42988792602546
"Milow bei Ludwigslust",19294,53.19151,11.54081
"Milow bei Ludwigslust",19300,53.19151,11.54081
"Zernien, Niedersachsen",29499,53.07053,10.88492
"Heidmoor, Holstein",24632,53.86669,9.81725
"Gartz (Oder)",16307,53.20974,14.3849700000001
"Uffing am Staffelsee",82449,47.7167,11.15
"Münster bei Dieburg",64839,49.9228,8.86778
"Willingen (Upland)",34508,51.29555,8.60810000000004
"Birkholz bei Tangerhütte",39517,52.41703,11.84136
"Altkalen Alt Pannekow",17179,53.9222,12.71563
"Möhrendorf",91096,49.6333,11.0
"Rhönblick",98617,50.545,10.365
Schaafheim,64850,49.9242,9.00944
"Rohr, Mittelfranken",91189,49.35,10.8833
"Sankt Oswald-Riedlhütte",94568,48.9,13.4167
"Sankt Oswald-Riedlhütte",94566,48.9,13.4167
Wehnde,37339,51.48161,10.31205
"Oberrod, Westerwald",56479,50.5833,8.13333
Wiesenfelden,94344,49.0333,12.5333
"Zandt, Oberpfalz",93499,49.15,12.7333
Lawitz,15898,52.10645,14.64008
Welsleben,39221,52.0018494544836,11.6378120422363
"Hohen Demzin Klein Köthel",17166,53.7536,12.53797
Schleesen,06785,51.78421,12.48649
"Lutherstadt Wittenberg",06886,51.8744184590771,12.6278591217041
"Lutherstadt Wittenberg",06886,51.8744184590771,12.6278591217041
"Lutherstadt Wittenberg",06889,51.8744184590771,12.6278591217041
Unterkirnach,78089,48.0833,8.36667
"Altenkirchen, Rügen",18556,54.63622,13.34381
"Offenbach an der Queich",76877,49.2022,8.18111
"Belzig Weitzgrund",14806,52.19286,12.52657
Rimsberg,55765,49.65,7.21667
Kleinbundenbach,66501,49.3167,7.43333
Hohenberg-Krusemark,39596,52.7283,11.95087
Brensbach,64395,49.7739,8.88444
"Penkun Penkun",17328,53.29927,14.23997
Picher,19230,53.34821,11.34642
Daleiden,54689,50.0667,6.16667
"Egg an der Günz",87743,48.0833,10.2833
"Stralsund Am Lüssower Berg",18437,54.2700295,13.0373144
"Lübbenau / Spreewald Groß Lübbenau",03222,51.82143,13.98069
"Lübbenau / Spreewald Groß Lübbenau",03226,51.82143,13.98069
"Karstädt, Prignitz Premslin",19357,53.12958,11.78811
Sparneck,95234,50.1667,11.8333
Gebesee,99189,51.1167,10.9333
Straelen,47638,51.4428318500105,6.26589752380369
"Rauen bei Fürstenwalde",15518,52.33141,14.02694
"Mözen",23795,53.91121,10.26254
Hohenpolding,84432,48.3833,12.1333
Wollbrandshausen,37434,51.5870598311647,10.1609064285278
"Schwarzenbach am Wald",95131,50.2833,11.6167
Rotta,06773,51.7651595629891,12.6033104125977
"Nohra bei Nordhausen",99735,51.4346180448518,10.6987425079346
Malsfeld,34323,51.0833,9.53333
Oppenweiler,71570,48.9833,9.45
"Osternienburg Elsnigk",06386,51.79179,12.0573899999999
"Tangerhütte",39517,52.43455,11.80715
Wilhermsdorf,91452,49.4833,10.7167
Keltern,75210,48.9,8.58333
"Lichtenberg, Oberfranken",95192,50.3833,11.6667
Saarwellingen,66793,49.35,6.81667
Gleiritsch,92723,49.5,12.3333
Amelinghausen,21385,53.12891,10.2141799999999
Berglicht,54426,49.7833,6.96667
Langensendelbach,91094,49.65,11.0667
Selk,24884,54.4724945137066,9.56663425265975
Balduinstein,65558,50.35,7.96667
"Benndorf bei Klostermansfeld",06308,51.57086,11.48927
"Dargen Kachlin",17419,53.89765,14.07246
"Neukloster, Mecklenburg Rügkamp",23992,53.86571,11.65932
"Schlichting, Dithmarschen",25776,54.3168789312225,9.09705683732573
"Mannhausen bei Haldensleben",39359,52.41634,11.22417
"Lütjensee",22952,53.65066,10.36402
Carinerland,18233,53.98357,11.73276
Carinerland,18236,53.98357,11.73276
Gleichamberg,98646,50.3833,10.6
"Leutesdorf, Rhein",56599,50.45,7.38333
"Schenkenberg bei Prenzlau Ludwigsburg bei Prenzlau",17291,53.34883,13.98314
"Steinfeld bei Rostock Rothbeck bei Rostock",18184,54.11349,12.33503
"Zell am Main",97299,49.81,9.86972
Weyarn,83629,47.8667,11.8
Reurieth,98646,50.45,10.65
"Dömitz Klein Schmölen",19303,53.1308,11.29228
"Künzing Mairing",94550,48.6667,13.0833
"Hassel bei Stendal",39596,52.63953,11.92725
Korlingen,54317,49.7167,6.71667
"Klein Schwechten",39579,52.70972,11.83362
"Hellwege bei Rotenburg an der Wümme",27367,53.0734,9.23912999999993
"Großräschen Dörrwalde",01983,51.58766,14.06128
Schlitz,36110,50.6667,9.56667
"Heinersbrück",03185,51.8209136420541,14.5088620185852
Kinheim,54538,49.9667,7.05
Rostock,18055,54.08369,12.10063
Rostock,18057,54.08369,12.10063
Rostock,18059,54.08369,12.10063
Rostock,18069,54.08369,12.10063
Rostock,18106,54.08369,12.10063
Rostock,18107,54.08369,12.10063
Rostock,18109,54.08369,12.10063
Rostock,18119,54.08369,12.10063
Rostock,18146,54.08369,12.10063
Rostock,18147,54.08369,12.10063
Rostock,18182,54.08369,12.10063
Schwanfeld,97523,49.9167,10.1333
"Ensdorf, Oberpfalz",92266,49.35,11.9333
"Trent, Rügen Tribkevitz",18569,54.5294243676891,13.269059216919
"Marl, Dümmer",49448,52.48445,8.36538999999993
Marktzeuln,96275,50.1667,11.1833
"Rethwisch, Kreis Stormarn",23847,53.78185,10.44231
"Neuenkirchen bei Anklam",17392,53.8284527631851,13.7234718518066
"Schlüsselfeld",96132,49.7667,10.6333
"Heckelberg-Brunow Beerbaum",16259,52.7298,13.79088
"Imsweiler Felsbergerhof",67806,49.6,7.8
Weitramsdorf,96479,50.25,10.8833
Weitersbach,55624,49.8667,7.31667
Lettweiler,67823,49.7333,7.73333
"Süderhöft",25876,54.3820098677672,9.24237355733458
Emerkingen,89607,48.2167,9.65
Chemnitz,09028,50.8333,12.9167
Chemnitz,09030,50.8333,12.9167
Chemnitz,09111,50.8333,12.9167
Chemnitz,09112,50.8333,12.9167
Chemnitz,09113,50.8333,12.9167
Chemnitz,09114,50.8333,12.9167
Chemnitz,09116,50.8333,12.9167
Chemnitz,09117,50.8333,12.9167
Chemnitz,09119,50.8333,12.9167
Chemnitz,09120,50.8333,12.9167
Chemnitz,09122,50.8333,12.9167
Chemnitz,09123,50.8333,12.9167
Chemnitz,09125,50.8333,12.9167
Chemnitz,09126,50.8333,12.9167
Chemnitz,09127,50.8333,12.9167
Chemnitz,09128,50.8333,12.9167
Chemnitz,09130,50.8333,12.9167
Chemnitz,09131,50.8333,12.9167
"Krailling Frohnloh",82349,48.1,11.4
Gusenburg,54413,49.6333,6.9
"Berlin Tempelhof-Schöneberg",10777,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",10779,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",10781,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",10783,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",10787,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",10789,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",10823,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",10825,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",10827,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",10829,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",12099,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",12101,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",12103,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",12105,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",12107,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",12109,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",12157,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",12159,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",12161,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",12169,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",12277,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",12279,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",12305,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",12307,52.44763,13.38535
"Berlin Tempelhof-Schöneberg",12309,52.44763,13.38535
"Spiegelberg (Württemberg)",71579,49.0408,9.44444
"Hohenselchow-Groß Pinnow",16306,53.20069,14.27845
"Haste bei Wunstorf",31559,52.3798,9.39202
"Böddensell",39359,52.36348,11.24369
"Zichow Fredersdorf bei Angermünde",16306,53.17089,14.03001
"Frauenberg bei Idar-Oberstein",55776,49.6667,7.28333
"Wasserburg (Bodensee)",88142,47.5667,9.63333
Ohlsbach,77797,48.4333,8.0
"Waldböckelheim",55596,49.8167,7.71667
Hardert,56579,50.5167,7.51667
"Reichelsheim (Wetterau)",61203,50.35,8.86667
"Werder (Havel) Glindow",14542,52.36492,12.9028
"Frankfurt (Oder)",15230,52.34399,14.54015
"Frankfurt (Oder)",15232,52.34399,14.54015
"Frankfurt (Oder)",15234,52.34399,14.54015
"Frankfurt (Oder)",15236,52.34399,14.54015
Silzen,25551,54.02846,9.635177
Tuningen,78609,48.0333,8.6
"Insel Poel",23999,54.00034,11.44576
Ankershagen,17219,53.4808483696131,12.9656700317382
Metebach,99880,50.9667,10.6
Willerstedt,99510,51.0833,11.45
"Niederheimbach bei Bingen, am Rhein",55413,50.0333,7.81667
"Osthausen-Wülfershausen",99310,50.85,11.0833
"Hohenfelde bei Bad Doberan",18209,54.0788,11.91059
"Hohenfelde bei Bad Doberan",18184,54.0788,11.91059
Egloffstein,91349,49.7,11.25
"Nauroth, Westerwald",57583,50.7,7.86667
Bufleben,99869,51.0,10.7333
"Wiesenburg / Mark Schmerwitz",14827,52.13915,12.48245
